,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
189,4,'The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
190,4,'The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
191,4,'The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.',nonsec,promise_exp,llama3,sec,sec,sec,nonsec
192,4,'The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
193,4,'The Disputes System must provide the ability to view existing dispute cases.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
194,4,'The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
195,4,'A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
196,4,'The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
197,4,'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
198,4,'The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.',nonsec,promise_exp,llama3,sec,sec,sec,nonsec
199,4,'For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.',nonsec,promise_exp,llama3,nonsec,sec,sec,nonsec
200,4,'All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.',nonsec,promise_exp,llama3,sec,nonsec,nonsec,nonsec
201,4,'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,nonsec
202,5,'The product must support Internet Explorer 5.5 and above.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
203,5,'The product must support Mozilla Firefox 1.0 and above.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
204,5,'The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
205,5,'The product shall run on the existing hardware for all environments.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
206,5,'The product shall adhere to the corporate Architecture guidelines',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
207,5,'The product shall comply with corporate User Interface Guidelines',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
208,5,'The product shall comply with corporate color scheme',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
209,5,'The appearance of the product shall appear professional',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
210,5,'The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
211,5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
212,5,'Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
213,5,'The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
214,5,'The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
215,5,'The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
216,5,'The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
217,5,'The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
218,5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
219,5,'The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
220,5,'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
221,5,'The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
222,5,'The average number of recycled parts records per day shall be 50 000.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
223,5,'The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
224,5,'For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
225,5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
226,5,'The maintenance of the product will fall within the established corporate maintenance windows.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
227,5,'The product shall be supported using the corporate support center.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
228,5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
229,5,'Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.',sec,promise_exp,llama3,sec,sec,sec,sec
230,5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',sec,promise_exp,llama3,sec,sec,sec,sec
231,5,'Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.',sec,promise_exp,llama3,sec,sec,sec,sec
232,5,'Only valid data shall be entered into the system. No invalid data shall be entered into the system.',sec,promise_exp,llama3,sec,sec,sec,sec
233,5,'One insurance company shall not be able to view another insurance companys claim data.',sec,promise_exp,llama3,sec,sec,sec,sec
234,5,'The product shall free of computer viruses.',sec,promise_exp,llama3,sec,sec,sec,sec
235,5,'The system shall prevent malicious attacks including denial of service.',sec,promise_exp,llama3,sec,sec,sec,sec
236,5,'The product must comply with Sarbanes-Oxley.',nonsec,promise_exp,llama3,sec,sec,sec,sec
237,5,'The product shall comply with the estimatics laws relating to recycled parts usage.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
238,5,'The product shall comply with insurance regulations regarding claims processing.',nonsec,promise_exp,llama3,nonsec,sec,nonsec,sec
239,5,'The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
240,5,'The vehicle data shall include vehicle year make and model',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
241,5,'The vehicle location shall include street address city state and zipcode',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
242,5,'The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
243,5,'The search radius shall be between 1 and 30 miles',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
244,5,'The system shall locate the preferred repair facility with the highest ratings for the input criteria',nonsec,promise_exp,llama3,nonsec,nonsec,nonsec,nonsec
